Savoy Hotel Amsterdam, A few housekeeping factors not perfect but only a small gripe 
Savoy Hotel Amsterdam, Small room
Savoy Hotel Amsterdam, Ac very loud 
Savoy Hotel Amsterdam, Dirty carpet dirty bathroom REALLY DIRTY FLOOR broken lamp hanging in a 45 angle stains on table furniture broken window
Savoy Hotel Amsterdam, Air con was awful 
Savoy Hotel Amsterdam, cleanliness
Savoy Hotel Amsterdam, Airconditioning did not work carpet very dirty bathrooms need renovation and were smelly sheets not clean
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, very basic
Savoy Hotel Amsterdam, Too many road works
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, 4 stars hotel and they gave to me a room on the basement floor Unbelivable I will be never there anymore No hairdryer no soap no water 
Savoy Hotel Amsterdam, AC was non functional room was too hot 
Savoy Hotel Amsterdam, no hot water in shower no air conditioner no soap room is very choking
Savoy Hotel Amsterdam, There was no warm water and the airco didnt work at all It was to hot
Savoy Hotel Amsterdam, small room smely bathroom aircondition not working properly
Savoy Hotel Amsterdam, Lack of tea and coffee faclities in the room It did have a fridge to keep the beer in though so not all bad 
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, Wifi was terrible 
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, Some window handles were broken
Savoy Hotel Amsterdam, small rooms noisy rooms
Savoy Hotel Amsterdam, Noise from the other hotel guests over the weekend
Savoy Hotel Amsterdam, Breakfast should have been included and not extra
Savoy Hotel Amsterdam, No provision of toiletries cost for 2 day stay in comparison was a bit too high 
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, The room had damp as well as tge shower Shower floor disgusting
Savoy Hotel Amsterdam, The hotel was very expensive for what it was 
Savoy Hotel Amsterdam, The breakfast was expensive and not a lot of variety
Savoy Hotel Amsterdam, The beds
Savoy Hotel Amsterdam, Very small room Quite loud at night Reception service Price
Savoy Hotel Amsterdam, Expensive for a very small room Limited breakfast for the ten euros charged 
Savoy Hotel Amsterdam, The room is very dirty and I got bed bugs bite after stay 
Savoy Hotel Amsterdam, Very poor parking Room and bed are very dirty 
Savoy Hotel Amsterdam, Window in the room wouldn t open and would get quite hot in there 
Savoy Hotel Amsterdam, Small room
Savoy Hotel Amsterdam, The room was smaller than indicated 2 lights didn t work 2 sockets came out of the wall Bathroom was dirty under the sink
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, Not even 3 star 
Savoy Hotel Amsterdam, non of my pre request were available wast of time sending a request to hotle
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, Wifi was not great
Savoy Hotel Amsterdam, TV set was not working the room is very small
Savoy Hotel Amsterdam, No coffee maker
Savoy Hotel Amsterdam, The price is a bit overcharged but is a decent enough place for a couple
Savoy Hotel Amsterdam, Bathroom a bit small
Savoy Hotel Amsterdam, worn towels run down shower hose General look outdated 
Savoy Hotel Amsterdam, rooms not cleaned properly staff not friendly
Savoy Hotel Amsterdam, when i booked this hotel it said free tea coffee but there was none or you had to pay for it very disappointed with this
Savoy Hotel Amsterdam, The first room smelled like cigarettes but they let us change without hesitation 
Savoy Hotel Amsterdam, The toilet had a muddy smell The room had no proper ventilation and the minibar was empty 
Savoy Hotel Amsterdam, 4 Star hotel Seems like 2 stars 
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, Staff Cleaning and everything
Savoy Hotel Amsterdam, Didn t have Internet connection in the first room had to change it The safety box was not working
Savoy Hotel Amsterdam, Shower was pretty much cold on check in 7pm but warm in the morning Breakfast was pretty basic
Savoy Hotel Amsterdam, Not a 4 star hotel I have seen better hotels in Amsterdam with much bitter rooms and services 
Savoy Hotel Amsterdam, Everything a very poor hotel unfriendly facilities old dated and not working 
Savoy Hotel Amsterdam, Wish it was closer to Dam square
Savoy Hotel Amsterdam, Bed Two singles kept slipping apart wouldve preferred a big double 
Savoy Hotel Amsterdam, sobere kamers en service absoluut geen value for money
Savoy Hotel Amsterdam, Not a 4 star hotel old No kettle in the room fridge was not cooling
Savoy Hotel Amsterdam, I was initially given a terrible basement room unacceptable 
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, Internet
Savoy Hotel Amsterdam, very disappointing in every way 
Savoy Hotel Amsterdam, Everything is very average just good area to stay
Savoy Hotel Amsterdam, Was surprised by a charge for the break fast
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, Shower took to long in getting warm
Savoy Hotel Amsterdam, Staff
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, TV did not work
Savoy Hotel Amsterdam, old and overpriced
Savoy Hotel Amsterdam, poor Wi Fi signal
Savoy Hotel Amsterdam, The room was too small for the money paid 
Savoy Hotel Amsterdam, underground rooms 
Savoy Hotel Amsterdam, Smelled like cigarettes rooms were stuffy Internet didn t work well at all 
Savoy Hotel Amsterdam, Check in took a very long time
Savoy Hotel Amsterdam, not tidy has bed bugs which caused me allergies stuffy rooms and badly working air conditioning And week intermittent wi fi connection
Savoy Hotel Amsterdam, breakfast
Savoy Hotel Amsterdam, Very small room Checkout take quite some time although my room was prepaid 
Savoy Hotel Amsterdam, Small room no proper bar not value for money
Savoy Hotel Amsterdam, To stay in the worse flat of the hotel very noisy 1 floor standing just in front of the street a nightmare 
Savoy Hotel Amsterdam, It doesn t worth the money paid for Mentioned 4 stars but it is much less 
Savoy Hotel Amsterdam, room was freezing
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, There was not a lot of options for breakfast
Savoy Hotel Amsterdam, Hotel hikes the price up to 5 times for stays during events at Amsterdam RAI
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, rooms are not what we payed for I overpayed for what we received very very disappointing
Savoy Hotel Amsterdam, This hotel is not Savoy This hotel is emb hotel They should change hotel name 
Savoy Hotel Amsterdam, Smells cigar in some parts 
Savoy Hotel Amsterdam, no wifi in the room 
Savoy Hotel Amsterdam, Room was small Wifi was poor 
Savoy Hotel Amsterdam, Almost everything was broken from the heating to the window 
Savoy Hotel Amsterdam, THE HEATER DID NOT WORK WELL THE AIR WAS COLD AND WE STAY IN THE HOTEL ON DECEMBER SO WE PREFERRED TO TURN IT OFF 
Savoy Hotel Amsterdam, My room was for 3 persons but 3rd bed was aweful It was very small and hard 
Savoy Hotel Amsterdam, Little creatures appeared from outside the wall above our bed A few made it till the bed too 
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, The holder of the Toilette paper is out of order and the TV was not working 
Savoy Hotel Amsterdam, No heating in the room It was freezing and no matter how many times we ve complained all they said was that it was working ok 
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, Bathroom was very tired My towel had a hole in it and was very worn and tired
Savoy Hotel Amsterdam,No Negative
Savoy Hotel Amsterdam, bad wifi 
Savoy Hotel Amsterdam, When we needed a one day extention the price more than tripled so had to go the elsewhere
Savoy Hotel Amsterdam, Very hot and stuffy
Savoy Hotel Amsterdam, Window broke Receptionist had a mortuary welcome 
Savoy Hotel Amsterdam, Wifi connection very low
Savoy Hotel Amsterdam, This is not a four star hotel false advertising on your part 
Savoy Hotel Amsterdam, Basic services nothing more
Savoy Hotel Amsterdam, Up keep of room missing tissues glasses not re washed we found our 3 star hotels to be better overall was not too bad
Savoy Hotel Amsterdam, It s a bit far from the city centre
Savoy Hotel Amsterdam, Liked everythin 
Savoy Hotel Amsterdam, Location is bad
Savoy Hotel Amsterdam, State and quality of hotel was poor
The Tophams Hotel, Room was covered in damp missing wallpaper lift out of use with dangerous narrow stairwells to top floor Missing air vent No cold water in the room as both taps on sink were hot Filthy bath Rude staff 
The Tophams Hotel, On arrival my friend and I thought that the lady on the reception at that time rushed us and did not explain matters to us very well Before we had got really into the reception she was asking for my credit card for the purposes of the mini bar I said that we did not require this but she said that this 25 would be credited to us at the end of our visit I feel that we should have been given the choice and not just told that we had to pay this 25 up front 
The Tophams Hotel, I booked two rooms with twin beds On arrival only rooms available with double bed and a camping bed Rooms were small and filled with too much furniture Beds were uncomfortable One of the camping beds was broken and I had it replaced There were more customers complaining at the reception Lift was out of order temporarily The Hotel didn t want to give the booking com extras such as late checkout 
The Tophams Hotel, The elevator is broken and the room is soooo hot as the aircon is not getting cold 
The Tophams Hotel, air con faulty no shower door water all over floor elevator out of service terrible noise in wall whenever water was run in room MEWS 6 basement 
The Tophams Hotel, Booked a twin room and on arrival found twin room was actually a double resulting in the other person in my party having to move to a room with no facilities whatsoever More space in a wardrobe Lift out of order and narrow stairs unsuitable for disabled person Staff at desk very unhelpful 
The Tophams Hotel, The hotel is in dire need of decoration and updating Lift not working rubbish bags in corridor Air con not working All plumbing needs sorting as no hot water then no cold water Carpets filthy and pictures missing off the walls so just holes in the plaster and that was the bar area We paid 185 for a room with no breakfast worth 50 at most 
The Tophams Hotel, lighting poor bulbs blown and the damaged headboard looks like something from a 60 s porn movie 
The Tophams Hotel, The room was very cramped The TV only had two channels The carpet was very worn and dirty Bathroom not to are usual standard Had trouble opening the windows for fresh air the room too hot
The Tophams Hotel, Please do not book this hotel Photos are not accurate made with filter or photoshop reality is different Room bathroom filthy Day staff horrible not much to choose from for breakfast I paid a lot for full english breakfast and if I didn t ask for it we wouldn t even get it Organisation skills 0 Also you get woken up by squeaky floor Book hotel 15 minutes by train from city center and get a nice hotel for this amount of money I didn t know that I would have the option to add photos so you would believe all I have to say 
The Tophams Hotel, The day receptionist could ve smiled more He does not seem accommodating I asked for an ironing facilities as there was none in the room and I have to chase it up after 1 1 2 hours 
The Tophams Hotel, Nothing at all the hotel is very poor and over priced when we got to the room we were shocked they sent us to unprepared room and there was no bedding no sheets or covers consequently the matters was revealing so dirty lamps were broken no DND sign safe is not working unless if we request a key from reception no lock for bathroom door moreover the lift was not working finally they have charged me twice
The Tophams Hotel, Space and distribution of the room staff is nice but take a long time to check in and the cost is super high comparing to the conditions of the room 
The Tophams Hotel, The room was poorly laid out The temperature of the hot water in the shower was hard to control When it seemed to be right it would go cold for short periods 
The Tophams Hotel, Very small room not unexpected for London incredibly hot despite no obvious radiator in the room the bath had recently been sealed but there is orange mould on the blind in the bathroom yuk 
The Tophams Hotel, The bed was awful the most uncortable thing I ve ever slept it The bathroom didn t have a lightbulb I asked to have it changed three times and still wasn t done 
The Tophams Hotel, The receptionist is not really friendly to me Every day i saw guests argue with the receptionist over things They just don t seem to be helpful at all The lift was broken the entire time i was there so have to climb floors everyday The room is spacious but not very clean The floor is so thin that you can basically hear everything your neighbors do especially at night The mattress is the worst and you can actually feel the springs inside in Won t recommend for a long stay 
The Tophams Hotel, Not cleaned well burned through holes in bed covered with a pillow the tv remote control was covered in stains and dirt I accidently got some crumbles on the floor next to bed on my first night and throughout 5 nights of my stay they didn t get cleaned vacuumed away imagine what else is on that carpet from previous guests 
The Tophams Hotel, I have used this hotel on and off since 1997 It used to be privately owned and was very nice but a little run down 8 or 10 year ago it was closed for 2 years and totally refurbished It is now getting ready to be done again as the degree of footfall is starting to show door to wardrobe broken dirty tile grout in bathroom table tops scratched and devoid of paint tea coffee not replenished for second night etc This is a nice hotel in a great location with a bit more thought on the part of the management it could be one of the best and best value in that area 
The Tophams Hotel, The WiFi did not work that well in the room 
The Tophams Hotel, The room was not cleaned as well as it could have been skirting boards and light fittings need dusting too And just a regular coat of emulsion would make so much difference to what should be a lovely cosy hotel 
The Tophams Hotel, Had booked a double room at the hotel and was told on arrival there was only a singe bed room in a different location Was left with no choice I was told double rooms were fully booked Room and standard of property was very poor Shower room was terrible Would not recommend anybody to stay here unless you are given a room in the hotel They compensated me with full breakfast 
The Tophams Hotel, Stayed in Mews 3 No heating in bathroom area and paint was flaking off of ceiling and walls Only stayed one night so no opportunity to complain at time Would not stay again 
The Tophams Hotel, The beds could be more comfortable you could feel the springs in them 
The Tophams Hotel, The room was dirty the headboard was peeling and there were some stains on the walls The bath had no plug there was no iron in the room when there was meant to be and the blind in the bathroom was mouldy and disgusting The mattress was absolutely horrendous it was so old and soft that we both had to climb out of it in the morning 
The Tophams Hotel, This was supposed to be a 4 star hotel but this was one of my worst experiences ever The room appliances shower etc were totally outdated smelly some things not working The room I was assigned was missing a TV A hanger for the TV was there but the TV was missing I changed then to another room The room had not even place for a chair and was missing basics that even a hostel has as a hook to hang something or a lights switch near bed or a light close to the bed The shared shower had only cold water the tap was falling down and this had nothing to do with me not knowing how to use it rude excuse from the reception Internet too slow to check even and email Very bad breakfast for a 4 start hotel no real juice very few choices I was offered to pay an extra on top of the extra breakfast cost to get something warm The plugs are old and unlike other international hotels do not fit EU plugs without an UK adapter Personal at the reception has bad manners and is not trained Avoid this place by all means 
The Tophams Hotel, it was very cold as we were on the bottom floor and the room took a long time to even heat up a little there were heaters provided but it still took a while
The Tophams Hotel, Have to say that the water pressure for the shower was non existent and that was a particularly cold little cave 
The Tophams Hotel, Cold shower Very warm room No ventilation Very Noisy air con so had to leave off room next to lift so could hear lift at night mould on blind in shower dark bad lighting in shower broken tiles in shower lumpy bed cooked breakfast not piping hot 
The Tophams Hotel, The fact I was told given my booking there was no more rooms then suddenly pay extra 150 and one was found The whole experience left me feeling mislead and ripped off I will not recommend or return as a customer 
The Tophams Hotel, staff didn t really want to help when we asked for an extra pillow it seemed like a big deal and they did not believe I was British at first and demanded to see my passport which I didn t have 
The Tophams Hotel, The room was dated dirty and tiny It wasn t what I had booked A member of staff unlocked my door with guests with them at midnight and tried to enter my room whilst I was sleeping I complained and they haven t done a thing about it disgusted Will never stay here again 
The Tophams Hotel, Hotel was run down and reception was medieval Receptionist was slow and they wanted the money for the room when we arrived before we had time to see the room Walls were dirty and shower was peeling away at the ceiling Headboards were scratched Not a wide selection of teas for tea and coffee and room was cold I don t think the room or the stay was worth 205 for one night 
The Tophams Hotel, When you first walk into the lobby it looks nice and cozy but once you get into the room that s were you get very disappointed The rooms are way over due for renovation The walls have nasty staines and scratches The comfortater looked like it hasn t been washed in ages Blanket had red stains on it gross I should have taken pictures to post it here But you ll see for yourself if you happen to stay there Shower was all rusty and splashed water all over the place TV remote was broken and TV itself had very poor signal almost impossible to watch But the most disturbing part was the mini bar It had the bottle of sparkling water with broken seal on it refilled with tap water They claim to be the 4 star hotel It s a lie I would barely give them 2 
The Tophams Hotel, The English cooked breakfast was probably the worst I have had I asked to cancel the breakfast for the rest of the week and they said they could not do this I wouldn t call this a four star hotel 
The Tophams Hotel, The room was tiny and very dirty The air con didn t work There was never any hot water for a shower In fact the knob just fell off There were stains all on the carpets the ceilings had damp Also the walls were abysmal This was never in a million years a 4 star hotel I wouldn t never ever visit again Luckily we didn t spend an awful lot of time here 
The Tophams Hotel, Booked two rooms told on arrival only one reserved then given a suite to accommodate two adults and two teenagers only one bathroom tv didn t work no iron in the room whole hotel was shabby not chic 
The Tophams Hotel, Initial impression reception is good fruit cakes friendly staff comfortable area to sit However the bathroom of my room is in need of some refurbishment loose floor tile badly cracked toilet cistern has been repaired but still a little worrying broken tap 
The Tophams Hotel, The mattress on the bed was thin and not very comfortable Also the toilet wasn t very clean 
The Tophams Hotel, This hotel is not 4 star It needs refurbishment the mattress had been repaired and was very bouncy it should have been replaced The headboard was damaged mirror light didn t work in the bathroom and the shower was dirty Ok for a nights sleep but should be classified as a two star 
The Tophams Hotel, Small room Stained tea pot cup Even though I didn t stay there long I cannot say staffs are kind 
The Tophams Hotel, TV didn t work had to go up a flight of stairs to my room elevator ended a flight below 
The Tophams Hotel, Staff not overly friendly Bed VERY uncomfortable Shower tiles dirty No complimentary water or biscuits Breakfast average Room service not available until 10pm DO NOT WASTE YOUR MONEY The worst hotel we have ever stayed in 
The Tophams Hotel, Quality of the beds were very poor Could feel springs in mattress and pillows were small and not comfortable Door could not be locked properly Only good things are location and friendly staff but sadly nothing else 
The Tophams Hotel, Hotel and agency both holding the cost of our stay unable to access money till i got home this would put me off using hotel and agency would like simple one off payment
The Tophams Hotel, The saniflo in the basement rooms was quite noisy when it flushed Difficult at night 
The Tophams Hotel, My shower wasn t working properly causing the water to come out slowly The handle in the shower was also broke the bin was broke There were lot of stains and cracks everywhere i feel the place lacks a bit of love It was probably 4 once but i felt it is now more 3 Which is the shame as i can imagine once it was a beautiful fresh place 
The Tophams Hotel, Earlier check in bit 1400 probably normal
The Tophams Hotel, Broken mirror light not working and peddle bin in bathroom Fresh plastering filler in bathroom not painted and repairs to window not painted Furniture chipped Only there for one night so could live with it
The Tophams Hotel, Rooms need a lock of paint furniture shabby Breakfast cold waited an hour for it toast came 20 min before breakfast Just given a plate of food no options 
The Tophams Hotel, Throw across the bottom of the bed was filthy asked for it to be changed it wasn t Tv in room had only 2 channels all others No Signal Asked for that to be fixed at 10am next morning and at 8pm when we got back nothing had been done Asked on reception for it to be sorted out Had to pack everything away and move rooms at 8 30pm Second room also had dirty throw on end of bed and stains down the curtains as if liquid of some sort had been thrown at them Both rooms were run down grubby and no one at the hotel seems to care what the visitors think No apologies from anyone Would not stay at this hotel ever again I have no idea how it is classed 4star I seriously think the Tourist Board need to take a look at this hotel which I can only describe as very shabby 
The Tophams Hotel, Location was great
The Tophams Hotel, Small tired looking room could hear other guests up down stairs opening doors etc Mattress AWFUL 
The Tophams Hotel, Bedroom was hot overnight as the aircon went off Bathroom was down two steps and very cold 
The Tophams Hotel, Very narrow stars up to the room and lift not working Blind in my room was not working staff tried to fix but couldn t As I was out all evening the blind remained down foe the night but this was not ideal Cannot fault staff for trying to help though 
The Tophams Hotel, Lift not in operation Bed not very comfortable in room 309 Cooked breakfast rather slow due to communication issues Guests should be advised of steep stairs to upper floors 
The Tophams Hotel, Our room was the same size as a closet we had to share a bathroom between 2 rooms there was no picture of room we got on the website we were on the 3rd floor and the lift was broke our bed was a broken mattress sitting on 2 big cushions no curtains on the window 
The Tophams Hotel, The service wasn t very good asked for pillows repeatedly didn t come room was not very clean bathroom extractor yuk no valances on the bed bases which were dirty holes in the walls cracks in the tiles tired furniture worn carpets etc 
The Tophams Hotel, Our room was very small We literally fell into the bed after opening the door But we fell soft 
The Tophams Hotel, The bed Absolutely horrendous it was like having a top and bottom bunk it was that slopey 
The Tophams Hotel, I booked on internet your hotel and expect a 4 star hotel my room was in a dependance Awfull no hot water dirty shower The English breakfast was very poor 
The Tophams Hotel, Difficult walking between the tables in the breakfast area especially with bags because they were close to each other 
The Tophams Hotel, our bedroom was very small the view was bleak not enough tea bags for our morning cuppa and the heating was not working when we got back late that night after being on our feet all day sightseeing the room was freezing luckily we found an extra duvet in the cupboard 
The Tophams Hotel, Full English breakfast was a little bit to small one spoon of beans 1 peace of potato 1 village and egg You can t choose portion size it is served by personal 
The Tophams Hotel, changing rooms decor tatty beds bouncy and springy booking was an issue chose a room via your site but it isn t passed on to the hotel receptionist told me if i want to get a decent room then i should book direct 
The Tophams Hotel, the furniture in the room might need a do over however the furniture in the rest of the hotel was amazing 
The Tophams Hotel, you get what you pay for it was a 4 apparently NO WAY rooms need painting mattress needs replacing litterally laid on bed and feet are higher than my head small and dingy 
The Tophams Hotel, The hotel is not Like How is showing online it was dirty inside the room and is not 4 plus the men from reception ask for deposit and in the web is written no deposit I was completely unhappy I done few pictures so you can see the true 
The Tophams Hotel, Steps down to bathroom not ideal for those with mobility difficulties Hot water not working in shower however not a problem as used bath which had shower attachment too 
The Tophams Hotel, The heating in the room was set to 28 degrees on a warm December night and we couldn t open the windows The shower had mould on the ceiling and the room had no tea and the milk curdled in the coffee
The Tophams Hotel, Extreme dirty Hairs in the bathroom not been cleaned The mattress was so old and springy I had to request that they added a mattress topper The ro was stuffy even in mid winter and I could hear the above room when they so much as walked it made the ceiling shake Didn t sleep Was also accused of taking a coke from the minibar 
The Tophams Hotel, Although decorated to a good standard there were a few broken tiles on the bathroom floor which need replacing and water stain marks above the shower presumably coming from a leak in the bathroom above 
The Tophams Hotel, Rooms were appalling staff were bewildered no heating black mold on wet surfaces no spoon to stir tea coffee Tv facing wrong direction to watch nowhere in shower to put soap or shampoo 
The Tophams Hotel,No Negative
The Tophams Hotel, The breakfast was overpriced and I didn t like that I could hear exactly what my neighbours were doing in their room 
The Tophams Hotel, Nothing really bad I don t care so much for shared bathroom but that was what I ordered and shared one was close and very comfortable Wifi worked for my computer but not for my Smartphone I think because there were two nodes with the same name 
The Tophams Hotel, I was offered room Mews 4 which is situated in the basement and has a real damp problem smell in the bathroom which is under the road I asked for a different room which was a slight inconvenience to the reception staff but in the end they gave me a different room 
The Tophams Hotel, Nothing really funtioning in the room like doors locker TV etc Extremely bad quality of bed The hotel rooms are very old the corridors very narrow 
The Tophams Hotel, I booked this hotel for a few people who were on a business trip and the comments on their return would not make me want to book with that hotel again It was very date drab and not particularly clean The rooms were extremely small and cramped one lady couldn t even open the door all the way because the bed was there One person was told they weren t upgraded to one of the better rooms which was what the lady was in and was taken out of the building and along the road to another building This is not the sort of hotel that I would book for a business trip so consider it was not value for money I would definitely not recommend it The website does not show the hotel in it s true light so is very misleading 
The Tophams Hotel, General upkeep was bad room was below ground not mentioned on website window didn t lock rising damp toiletries for one person bed was hard ventilation carried sound to the room 
The Tophams Hotel, Arrived in the middle of the night and hotel told me sorry overbooking no room left It took an hour until they organized a new one which was horrible tiny room without any proper window 
The Tophams Hotel,No Negative
The Tophams Hotel, for a 4 star it was dreadful 2 stars maximum 1st room i was shown into was dirty smelt damp and cramped I asked to be moved the second room was not much better shabby and run down stained carpets broken toilet seat curtains hanging down needed painting wifi was useless staff were friendly but inefficient no soya milk even though i requested well in advance had to wait 2 hours for a small jug of slightly off milk only 1 teabag provided had to ask for more wouldn t stay there again for the price it was very very poor I stay in Victoria and Pimlico a lot and this was the most expensive and worst I have used so far 
The Tophams Hotel,No Negative
The Tophams Hotel,No Negative
The Tophams Hotel, Only had hot water in room which is lovely when cleaning your teeth in morning not did have to move rooms once as first one Unsatisfactory Male member of staff was very helpful there was a lady on reception who was rude
The Tophams Hotel, Decrepit room shower hose fleeing old carpet caprisious TV
The Tophams Hotel, The room was small but it didn t matter to us it was a bit hot though and the view out of the window was rubbish bins The mattress was very soft so we were lying on a slope as my partner is a bit heavier than me The rooms are cheaply decorated 
The Tophams Hotel, No Plug so couldnt use the bath no spare plugs and no idea Very thin walls noise travelled through the walls and ceilings thought that there was people walking through my room most of the time 
The Tophams Hotel, The rooms were tired and very uncomfortable The first room the toilet seat was not even attached The 2nd room the TV remote did not work and the TV was on the wall to the side of the bed so you could not even see it
The Tophams Hotel, Room was a decent double room but with the addition of extra single became very cramped Double bed very uncomfortable with springs sticking up Extra single bed was missing a proper duvet we had to search cupboards for a blanket so my daughter was warm enough Old Water stain marks on ceiling above bed spoilt the decor of room which was otherwise ok Tea coffee provided in room but only fruit or earl grey tea a breakfast blend would have been more welcome for early morning 
The Tophams Hotel, Couldn t get the safe to work properly nobody interested in helping me 
The Tophams Hotel, Due to availability I was on my own in a triple basement room The additional single bed in the small room meant that I couldn t access the wardrobe or the fridge without being a gymnast The safe was broken as was the fitting that enables the flow of water to change from bath to shower The hotel looks attractive but really needs to change it s carpets and old furniture in my room at least 
The Tophams Hotel, In our first room the wifi was poor however we were moved very quickly to another room 
The Tophams Hotel,No Negative
The Tophams Hotel, Booked a lower ground room with a c Initially put in bedsit type room down the road from the main building in 3rd floor no lift and no a c on a warm day Had to ask to be moved 
The Tophams Hotel, Small rooms Marks on walls and they didn t change the bin from the people staying there before us Staff were rude I had to ask 3 times for an iron
The Tophams Hotel, Room decoration was starting to look a little tired 
The Tophams Hotel, the lift was out of order no fun with a suitcase to the third floor with no help offered
The Tophams Hotel, Our room bed extremly uncomfortable room very small carpet dirty
The Tophams Hotel, No lift dirty carpets very small rooms everything is pretty old requiring renovation No value for that money
The Tophams Hotel,No Negative
The Tophams Hotel,No Negative
The Tophams Hotel, All
The Tophams Hotel, Moldy carpet and scuffed marked walls and headboard
The Tophams Hotel, Air con broken shared bathroom I had to pay to upgrade on arrival Ceiling has had a leak Bed uncomfortable 
The Tophams Hotel,No Negative
The Tophams Hotel, The room was tiny the bed was quite possibly the most uncomfortable i have ever stayed in 
The Tophams Hotel, The mattress was extremely uncomfortable We got hardly any sleep all night 
The Tophams Hotel, Staff were aloof Room was small Decoration was nice but to poor quality 
The Tophams Hotel, curtain was broken so could not open it room are poor maintained
The Tophams Hotel, Lack of trained staff horrible room and dirty 
The Tophams Hotel, Hotel seems run down has all the facilities for a 4 star but felt like in a 2 star
The Tophams Hotel, You can feel the springs in the bed super uncomfortable twisted and turned all night long didn t manage to get any hot water in the shower
The Tophams Hotel, Shower blocked
The Tophams Hotel, The light in the bathroom was broken we asked them to fix it and they did not so we have to take a shower and go to the bathroom in the dark 
The Tophams Hotel, Hotel not 100 as described 
The Tophams Hotel, TV phone not working in room First room no bathroom neither desk
The Tophams Hotel, A little chilly in room
The Tophams Hotel, Run down rooms VERY slow wifi
The Tophams Hotel, Breakfast was very poor value for money
The Tophams Hotel, Bathroom trash bin not working in the same room both in a November 2016 and a January 2017 trip
The Tophams Hotel, mattresses could be a bit better 
The Tophams Hotel, didn t have a dental kit to offer which i think is a simple set of items to provide Thanks
The Tophams Hotel, Bathroom floor tiles very old
The Tophams Hotel, The rooms are tiny and waaaay to expensive
The Tophams Hotel, walls are very thin so quite a lot of noise in rooms
The Tophams Hotel, that its 20 for an English breakfast the mattress could be a bit firmer
The Tophams Hotel, Very tired run down room Needs renovating to be classed as 4star 
The Tophams Hotel, The room and the day staff
The Tophams Hotel, Furniture was old the plates were not clean
The Tophams Hotel, Bed was lumpy
The Tophams Hotel, no cocktails not the best food 
The Tophams Hotel,No Negative
The Tophams Hotel, Room was very dirty and matress was the worst quality Definitely not recomend This hotel don t deserve even 3 stars
The Tophams Hotel, Not enough umbrellas
The Tophams Hotel,No Negative
The Tophams Hotel, Shower leaked water all over floor
The Tophams Hotel, the women working in the reception was too rude
The Tophams Hotel,No Negative
The Tophams Hotel, the room is extremely small and not clean we booked a shared bathroom and the bathroom is not even cleaner than the one in my home 
The Tophams Hotel, Needed paint work in certain areas Shower splashed water outside dangerous on tile 
The Tophams Hotel,No Negative
The Tophams Hotel, Drain of bathtube too slow mattress super soft and weak air conditioning
The Tophams Hotel, Very small room considering it was a double but it was fine for one person 
The Tophams Hotel, Beds too soft Outdated furniture Extremely narrow corridors 
The Tophams Hotel, Carpet was stained and bed head worn steep steps to very small bathroom
The Tophams Hotel, When will you reimburse my deposit in my bank
The Tophams Hotel, Beds were not very comfortable nor the layout of the room 
The Tophams Hotel, This is not value for money Much too pricy compared to what you get 
The Tophams Hotel, Staff were not very friendly on arrival and on departure
The Tophams Hotel, No dental kit no replenishment of tea bags and other accessories small space
The Tophams Hotel, Breakfast Cheap nasty sausages and bacon
The Tophams Hotel, The bathroom was a little tired and could use a facelift 
The Tophams Hotel, Room very comfortable but a little shabby 
The Tophams Hotel, Room very poor
The Tophams Hotel, Lift not working Fire alarm went off at 4am Hotel bar not well stocked Slow check in 
The Tophams Hotel, Hotel needs a paint and a good clean
The Tophams Hotel, Lift not working and the hobbit stairs to third floor
The Tophams Hotel,No Negative
The Tophams Hotel, Terrible mattress Air conditioning heating barely working Phone in the room broken
The Tophams Hotel, we were happy with the way it was 
The Tophams Hotel,No Negative
The Tophams Hotel,No Negative
The Tophams Hotel, Room space a little small 
The Tophams Hotel,No Negative
The Tophams Hotel,No Negative
The Tophams Hotel,No Negative
The Tophams Hotel,No Negative
The Tophams Hotel, Horrible mattress expensive breakfast bad wifi reception unhandy shower bath 
The Tophams Hotel, 4 star hotel only in dreams it is two star hotel You can hear the voice from next room easily
The Tophams Hotel, When I arrived the room was not cleaned Towels were on the ground in the bathroom Used glass and soap were on the table 
The Tophams Hotel, Bathroom taps for some reason all hot even those marked cold 
The Tophams Hotel,No Negative
The Tophams Hotel,No Negative
